Date,Unique trial code,Original trial,trip,trial,det,Left camera,Right camera,Camera,Card Left,Card Right,Time start,Time app,App#,Pass#,ID,dist,reaction,App Direction,Time bait,Comments,Discard?
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,4,Old tag,1,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,5,Old tag,2,Y,,,Reaction?,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,6,Old tag,2.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,7,Old tag,1,Y,,,Reaction?,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,8,Old tag,2,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,9,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,10,Old tag,4,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,11,Old tag,1,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,12,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,13,Old tag,2.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,14,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,15,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,16,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,17,Old tag,2.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,18,Old tag,4.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,19,Old tag,4,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,20,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,21,Old tag,1.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,22,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,23,Old tag,1.5,Y,,,Reaction?,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,24,Old tag,3,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,25,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,26,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,27,Old tag,3,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,28,Old tag,3,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,29,Old tag,3,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,30,Old tag,3.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,,31,Old tag,2.5,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,1,1,Unknown,4,N,,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,1,2,Unknown,4,N,D,,,
13/4/20,,19,4,40,Boat01,3F,3G,3F 3G,43,42,,,1,3,Unknown,3,N,,,Maybe Marlin,
13/4/20,22a,20,4,41,Control,3F,3G,3F 3G,43,42,9:37,12:20,1,1,Old tag,0,N,,,"Touch, started chumming",
13/4/20,,20,4,41,Control,3F,3G,3F 3G,43,42,,,1,2,Old tag,0.5,N,,,Touch?,
13/4/20,,20,4,41,Control,3F,3G,3F 3G,43,42,,,1,3,Old tag,4,N,,,,
13/4/20,,20,4,41,Control,3F,3G,3F 3G,43,42,,,1,4,Old tag,3.5,N,,,,
13/4/20,,20,4,41,Control,3F,3G,3F 3G,43,42,,,1,5,Old tag,0,N,,,Touch,
13/4/20,23a,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,1,1,Marlin,2,N,,,,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,1,2,Marlin,1,N,,,,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,1,3,Marlin,0,N,,,Touch,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,4,1,Marlin,1,N,,,Marlin chasing Old Tag,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,5,1,Marlin,3,N,D,,,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,5,2,Marlin,0,N,,,Touch,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,10:49,,1,1,Old tag,2,N,,,,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,2,1,Old tag,8,N,,,,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,3,1,Old tag,4,N,,,,
13/4/20,,21,4,42,Boat01,3F,3G,3F 3G,43,42,,,4,1,Old tag,10,N,,,,
13/4/20,24a,22,4,43,Boat01,3F,3G,3F 3G,43,42,10:56,,1,1,Marlin,2,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,2,1,Marlin,2,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,,2,Marlin,0.5,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,2,3,Marlin,0.5,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,2,4,Marlin,0.5,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,2,5,Marlin,0,N,,,Touch,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,2,6,Marlin,0.5,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,2,7,Marlin,0.5,Y,,,Reaction?,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,2,8,Marlin,0,N,,3:45,Touch,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,2:00,1,1,Old tag,8,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,1,2,Old tag,4,N,,,,
13/4/20,,22,4,43,Boat01,3F,3G,3F 3G,43,42,,,1,3,Old tag,0.5,N,,,,
13/4/20,25a,23,4,44,Control,3F,3G,3F 3G,43,42,11:03,0:50,1,1,Marlin,6,N,,,,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,7:23,1,1,Old tag,3.5,N,,,,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,,1,2,Old tag,4,N,,,,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,,1,3,Old tag,3.5,N,,,,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,,1,4,Old tag,0,N,,,Touch,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,,1,5,Old tag,3,N,,,,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,12:14,2,1,Old tag,1,Y,,,Reaction?,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,,2,2,Old tag,0.5,N,,,,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,,2,3,Old tag,0.5,N,,,,
13/4/20,,23,4,44,Control,3F,3G,3F 3G,43,42,,,2,4,Old tag,0,N,,13:16,Touch,
13/4/20,26a,24,4,45,Control,3F,3G,3F 3G,43,42,11:31,0:36,1,1,Marlin,5,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,2,1,Marlin,2,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,2,2,Marlin,0,N,,,Touch,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,2,3,Marlin,0.5,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,2,4,Marlin,3,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,2,5,Marlin,0.5,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,3,1,Marlin,0.5,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,3,2,Marlin,0,N,,,Touch,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,3,3,Marlin,4,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,0:36,1,1,Old tag,5,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,2,1,Old tag,2,N,,,,
13/4/20,,24,4,45,Control,3F,3G,3F 3G,43,42,,,3,1,Old tag,4,N,,,,
13/4/20,27a,25,4,46,Boat01,3F,3G,3F 3G,43,42,12:10,0:00,1,1,Marlin,4,N,,,,
13/4/20,,25,4,46,Boat01,3F,3G,3F 3G,43,42,,,1,2,Marlin,0.5,N,,,Touch?,
13/4/20,,25,4,46,Boat01,3F,3G,3F 3G,43,42,,,1,3,Marlin,1,N,,,,
13/4/20,,25,4,46,Boat01,3F,3G,3F 3G,43,42,,,1,4,Marlin,4,N,,,Touch?,
13/4/20,,25,4,46,Boat01,3F,3G,3F 3G,43,42,,,1,5,Marlin,0,N,,,Touch?,
13/4/20,,25,4,46,Boat01,3F,3G,3F 3G,43,42,,,1,6,Marlin,0.5,Y,,,Reaction,
13/4/20,,25,4,46,Boat01,3F,3G,3F 3G,43,42,,,1,7,Marlin,0,N,,3:00,Touch?,
13/4/20,,25,4,46,Boat01,3F,3G,3F 3G,43,42,,1:21,1,1,Old tag,4,N,,,"Missed pass, look for in video",
13/4/20,28a,26,4,47,Boat01,3F,3G,3F 3G,43,42,12:14,0:09,1,1,Marlin,8,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,1:54,2,1,Marlin,8,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,2,2,Marlin,1,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,2,3,Marlin,0.5,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,2,4,Marlin,0.5,Y,,,Reaction?,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,2,5,Marlin,2.5,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,4:10,3,1,Marlin,1,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,3,2,Marlin,1,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,3,3,Marlin,1,N,,,,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,3,4,Marlin,0.5,N,,,Touch?,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,3,5,Marlin,0,N,,,Touch?,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,3,6,Marlin,0,N,,5:46,Bit float,
13/4/20,,26,4,47,Boat01,3F,3G,3F 3G,43,42,,,1,1,Old tag,10,N,,,,
13/4/20,29a,27,4,48,Control,3F,3G,3F 3G,43,42,,12:23,1,1,Marlin,2,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,1,2,Marlin,0.5,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,1,3,Marlin,10,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,3:32,2,1,Marlin,3,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,2,2,Marlin,0,N,,,Touch,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,4:55,1,1,Old tag,3,N,D,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,1,2,Old tag,3.5,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,1,3,Old tag,2.5,Y,,,Reaction?,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,1,4,Old tag,3,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,2,1,Old tag,8,N,,,Smaller shark out back,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,2,2,Old tag,7,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,2,3,Old tag,3,N,,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,,3,1,Old tag,2,N,D,,,
13/4/20,,27,4,48,Control,3F,3G,3F 3G,43,42,,4:07,1,1,Unknown,10,N,,,,
13/4/20,30a,28,4,49,Boat01,3F,3H,3F 3H,43,45,1:55,8:50,1,1,Old tag,1.5,N,,,,
13/4/20,,28,4,49,Boat01,3F,3H,3F 3H,43,45,,,1,2,Old tag,1.5,Y,,,Reaction?,
13/4/20,,28,4,49,Boat01,3F,3H,3F 3H,43,45,,12:25,2,1,Old tag,1,N,,,,
13/4/20,,28,4,49,Boat01,3F,3H,3F 3H,43,45,,,2,2,Old tag,0,N,,14:10,Lauren threw blood on marshmellow,
13/4/20,31a,30,4,50,Boat01,3F,3H,3F 3H,43,45,3:14,0:30,1,1,Marlin,,N,,,,
13/4/20,,30,4,50,Boat01,3F,3H,3F 3H,43,45,,,1,2,Marlin,4,N,,,Touch,
13/4/20,,30,4,50,Boat01,3F,3H,3F 3H,43,45,,,1,3,Marlin,1,Y,,,Reaction,
13/4/20,,30,4,50,Boat01,3F,3H,3F 3H,43,45,,,1,4,Marlin,0,N,,2:00,"Touch, bit through line",
13/4/20,32a,31,4,51,Control,3F,3H,3F 3H,43,45,3:21,2:10,1,1,Marlin,5,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,2,Marlin,2,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,3,Marlin,1,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,6:15,1,1,New tagged,2.5,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,2,New tagged,5,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,3,New tagged,3.5,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,4,New tagged,3,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,5,New tagged,3.5,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,6,New tagged,4,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,7,New tagged,5,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,8,New tagged,3.5,N,D,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,9,New tagged,0.5,N,,,Touch?,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,1,10,New tagged,0.5,N,,,,
13/4/20,,31,4,51,Control,3F,3H,3F 3H,43,45,,,2,1,New tagged,0,N,,11:52,,
13/4/20,33a,32,4,52,Boat01,3F,3H,3F 3H,43,45,,14:30,1,1,Marlin,2.5,N,,,,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,3:35,0:30,1,1,Old tag,6,N,,,Switched trials 31 and 32. Corrected on this data sheet. No further action. Videos will make sense. ,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,,1,2,Old tag,4,N,,,,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,,1,3,Old tag,1,N,,,,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,,1,4,Old tag,2,Y,,,Reaction?,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,,1,5,Old tag,1,Y,,,Reaction?,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,,1,6,Old tag,2.5,N,,,,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,2:40,2,1,Old tag,4,N,D,,,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,,2,2,Old tag,2,Y,,,Reaction,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,7:50,3,1,Old tag,1.5,N,,,,
13/4/20,,32,4,52,Boat01,3F,3H,3F 3H,43,45,,,3,2,Old tag,0.5,N,,,,
13/4/20,34a,33,4,53,Boat01,3F,3H,3F 3H,43,45,3:54,1:00,1,1,Maeve,0,N,,,Touch,
13/4/20,,33,4,53,Boat01,3F,3H,3F 3H,43,45,,,1,2,Maeve,3,N,,,,
13/4/20,,33,4,53,Boat01,3F,3H,3F 3H,43,45,,,1,3,Maeve,2,N,,,,
13/4/20,,33,4,53,Boat01,3F,3H,3F 3H,43,45,,,1,4,Maeve,2,N,,,,
13/4/20,,33,4,53,Boat01,3F,3H,3F 3H,43,45,,,1,5,Maeve,3,Y,,,Reaction?,
13/4/20,,33,4,53,Boat01,3F,3H,3F 3H,43,45,,3:00,2,1,Maeve,7,N,,,,
13/4/20,,33,4,53,Boat01,3F,3H,3F 3H,43,45,,,2,2,Maeve,0,N,,,Touch,
13/4/20,35a,34,4,54,Control,3F,3H,3F 3H,43,45,4:00,0:45,1,1,Maeve,0,N,,,Touch?,
13/4/20,,34,4,54,Control,3F,3H,3F 3H,43,45,,2:25,2,1,Maeve,2,N,,,,
13/4/20,,34,4,54,Control,3F,3H,3F 3H,43,45,,3:00,3,1,Maeve,8,N,,,,
13/4/20,,34,4,54,Control,3F,3H,3F 3H,43,45,,,3,2,Maeve,1,N,,,,
13/4/20,,34,4,54,Control,3F,3H,3F 3H,43,45,,,3,3,Maeve,0,N,,,Touch,
13/4/20,36a,35,4,55,Control,3F,3H,3F 3H,43,45,,1:25,1,1,Maeve,2,N,D,,,
13/4/20,,35,4,55,Control,3F,3H,3F 3H,43,45,,2:40,2,1,Maeve,1,N,,,Touched stereo,
13/4/20,,35,4,55,Control,3F,3H,3F 3H,43,45,,3:30,3,1,Maeve,10,N,,,,
13/4/20,,35,4,55,Control,3F,3H,3F 3H,43,45,,,3,2,Maeve,0,N,,,Touch,
13/4/20,,35,4,55,Control,3F,3H,3F 3H,43,45,,5:48,4,1,Maeve,0,N,,5:48,,
13/4/20,,35,4,55,Control,3F,3H,3F 3H,43,45,4:23,1:15,1,1,Old tag,0.5,N,,,Maeve got bait line before trial started,
13/4/20,,35,4,55,Control,3F,3H,3F 3H,43,45,,1:35,2,1,Old tag,3,N,,,,
13/4/20,,35,4,55,Control,3F,3H,3F 3H,43,45,,,2,2,Old tag,3.5,N,,,,
13/4/20,37a,36,4,56,Boat01,3F,3H,3F 3H,43,45,4:31,0:14,1,1,Maeve,0,N,,,Touch,
13/4/20,,36,4,56,Boat01,3F,3H,3F 3H,43,45,,3:51,2,1,Maeve,1,N,,,,
13/4/20,,36,4,56,Boat01,3F,3H,3F 3H,43,45,,,2,2,Maeve,1,N,,,,
13/4/20,,36,4,56,Boat01,3F,3H,3F 3H,43,45,,,2,3,Maeve,0,N,,,Touch,
13/4/20,38a,37,4,57,Control,3F,3H,3F 3H,43,45,4:44,8:15,1,1,Marlin,2,N,D,,Under stereo,
13/4/20,,37,4,57,Control,3F,3H,3F 3H,43,45,,,1,2,Marlin,4,N,,,,
13/4/20,,37,4,57,Control,3F,3H,3F 3H,43,45,,,1,3,Marlin,10,N,,,,
13/4/20,,37,4,57,Control,3F,3H,3F 3H,43,45,,9:50,2,1,Marlin,0,N,,,Touch,
13/4/20,,37,4,57,Control,3F,3H,3F 3H,43,45,,,2,2,Marlin,2,N,D,,,
13/4/20,,37,4,57,Control,3F,3H,3F 3H,43,45,,,1,1,Old tag,2,N,,,,
13/4/20,,38,4,57,Control,3F,3H,3F 3H,43,45,,9:10,1,1,Maeve,5,N,,,,
13/4/20,,38,4,57,Control,3F,3H,3F 3H,43,45,,,1,2,Maeve,8,N,,,,
13/4/20,,38,4,57,Control,3F,3H,3F 3H,43,45,,,1,3,Maeve,2,N,,,,
13/4/20,,38,4,57,Control,3F,3H,3F 3H,43,45,5:09,0:07,1,1,Old tag,0.5,N,,,,
13/4/20,,38,4,57,Control,3F,3H,3F 3H,43,45,,,1,2,Old tag,1,N,,,,
13/4/20,,38,4,57,Control,3F,3H,3F 3H,43,45,,6:50,2,1,Old tag,8,N,D,,,
13/4/20,,38,4,57,Control,3F,3H,3F 3H,43,45,,,2,2,Old tag,8,N,,,,
13/4/20,,39,4,57,Control,3F,3H,3F 3H,43,45,5:54,5:15,1,1,Old tag,3,N,,,Bait arm caught at start and fixed. Kingy fishing was occurring.,
13/4/20,,39,4,57,Control,3F,3H,3F 3H,43,45,,,1,2,Old tag,2.5,Y,,,Reaction?,
13/4/20,,39,4,57,Control,3F,3H,3F 3H,43,45,,,1,3,Old tag,3.5,N,,,,
13/4/20,39a,17b,4,58,Boat01,3F,3G,3F 3G,43,42,8:44,0:00,1,1,Old tag,5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,2,Old tag,3,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,3,Old tag,3.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,4,Old tag,3.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,5,Old tag,1.5,Y,,,Reaction,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,6,Old tag,2,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,7,Old tag,3,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,8,Old tag,2,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,9,Old tag,2.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,10,Old tag,2,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,11,Old tag,1,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,12,Old tag,1,Y,,,Reaction,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,13,Old tag,4,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,14,Old tag,1.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,15,Old tag,1.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,16,Old tag,0.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,17,Old tag,2.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,18,Old tag,0.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,19,Old tag,3.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,20,Old tag,0,Y,,,"Reaction, touch",
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,21,Old tag,5,Y,,,Reaction?,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,22,Old tag,5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,23,Old tag,1,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,24,Old tag,2.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,25,Old tag,4,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,26,Old tag,3,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,2,1,Old tag,2,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,2,Old tag,1.5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,3,Old tag,4,Y,,,Reaction?,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,4,Old tag,1,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,5,Old tag,5,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,,6,Old tag,2.5,Y,,,Reaction,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,3:53,1,1,Unknown,2,N,,,,
13/4/20,,17b,4,58,Boat01,3F,3G,3F 3G,43,42,,,2,1,Unknown,4,N,,,,
13/4/20,40a,29b,4,59,Control,3F,3H,,43,45,,,1,1,New tagged,8,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,1,2,New tagged,10,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,3:00,2,1,New tagged,1,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,3:40,3,1,New tagged,10,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,3,2,New tagged,1,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,3,3,New tagged,0.5,N,D,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,3,4,New tagged,1.5,N,S,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,3,5,New tagged,1,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,3,6,New tagged,4.5,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,3,7,New tagged,5,N,,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,3,8,New tagged,0,N,,,Touch,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,3:03,0:15,1,1,Old tag,3.5,N,D,,,
13/4/20,,29b,4,59,Control,3F,3H,,43,45,,,1,2,Old tag,0,N,,,Touch,
14/4/20,41a,40,4,60,Control,3F,3H,,43,45,7:30,6:16,1,1,Old tag,0,N,,6:16,Took bait,
14/4/20,42a,41,4,61,Control,3F,3H,,43,45,7:39,0:40,1,1,Old tag,2,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,1,2,Old tag,1,Y,,,Reaction?,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,1,3,Old tag,4,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,1,4,Old tag,0,N,,,Touch,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,1,5,Old tag,0.5,Y,,,Reaction?,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,1,6,Old tag,1,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,5:21,2,1,Old tag,3,N,,,,
