Date,Unique trial code,Original trial,trip,trial,det,Left camera,Right camera,Camera,Card Left,Card Right,Time start,Time app,App#,Pass#,ID,dist,reaction,App Direction,Time bait,Comments,Discard?
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,2,2,Old tag,3,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,2,3,Old tag,1,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,2,4,Old tag,1,Y,,,Reaction,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,2,5,Old tag,3,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,2,6,Old tag,4,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,2,7,Old tag,4,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,10:14,3,1,Old tag,3,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,,3,2,Old tag,4,N,,,,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,9:00,1,1,Unknown,10,N,,,No tag,
14/4/20,,41,4,61,Control,3F,3H,,43,45,,11:20,2,1,Unknown,6,N,,,,
14/4/20,43a,42,4,62,Boat01,3F,3H,,43,45,,2:48,1,1,Flat top,0,N,,,Breach,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,8:31,0:08,1,1,New tagged,4,N,,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,1,2,New tagged,2,Y,,,Reaction?,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,1,3,New tagged,1,Y,,,Reaction?,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,1,4,New tagged,0.5,N,,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,1,5,New tagged,3,N,D,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,1,6,New tagged,4,N,D,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,7:44,2,1,New tagged,6,N,,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,2,2,New tagged,2,N,,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,2,3,New tagged,2,N,D,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,2,4,New tagged,3,N,,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,11:00,3,1,New tagged,5,N,D,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,3,2,New tagged,3.5,N,,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,3,3,New tagged,5,N,D,,,
14/4/20,,42,4,62,Boat01,3F,3H,,43,45,,,3,4,New tagged,5,N,,,,
14/4/20,44a,43,4,63,Control,3F,3G,3F 3G,43,42,9:35,1:11,1,1,New tagged,5,N,D,,Right camera switch from 3H to 3G,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,2:30,2,1,New tagged,10,N,,,Kingy fishing,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,,2,2,New tagged,2,N,D,,,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,,2,3,New tagged,4,N,D,,Another shark passing wide and deep,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,11:40,3,1,New tagged,10,N,,,Chum bucket hose not working,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,12:45,4,1,New tagged,2,N,,,,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,13:15,4,2,New tagged,0,N,,13:15,Took bait,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,12:40,1,1,Unknown,1,N,,,,
14/4/20,,43,4,63,Control,3F,3G,3F 3G,43,42,,,1,2,Unknown,1,N,,,Possibly Flat top,
14/4/20,45a,44,4,64,Boat01,3F,3G,3F 3G,43,42,9:50,2:57,1,1,New tagged,5,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,1,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,3,New tagged,4,N,D,,Kingy fishing,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,4,New tagged,3,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,5,New tagged,3,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,6,New tagged,2,N,,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,7,New tagged,2,Y,D,,Reaction?,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,8,New tagged,3.5,N,D,,Chum hose working again,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,9,New tagged,1,Y,D,,Reaction?,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,10,New tagged,2.5,N,,,Dive below stereo,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,11,New tagged,3,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,8:42,2,1,New tagged,3,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,2,2,New tagged,2,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,2,3,New tagged,4.5,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,2,4,New tagged,2,N,D,,Under electrode,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,12:45,3,1,New tagged,3.5,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,4,N,D,,,
14/4/20,,44,4,64,Boat01,3F,3G,3F 3G,43,42,,14:10,4,1,New tagged,4,N,D,,,
14/4/20,46a,45,4,65,Control,3F,3G,3F 3G,43,42,10:18,0:33,1,1,Flat top,1,N,,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,,1,2,Flat top,4,N,D,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,5:20,1,1,New tagged,4,N,,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,,1,2,New tagged,3,N,,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,6:20,2,1,New tagged,5,N,,,Under Marlin board,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,11:25,2,1,New tagged,1,N,D,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,,2,2,New tagged,0,N,,,Touch,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,7:15,1,1,Scar face,10,N,,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,,1,2,Scar face,1,N,,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,,1,3,Scar face,0,N,,,Touch,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,9:00,2,1,Scar face,8,N,,,Darted off,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,4:56,1,1,Unknown,10,N,,,Probably Scar Face,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,9:40,1,1,Unknown,7,N,D,,,
14/4/20,,45,4,65,Control,3F,3G,3F 3G,43,42,,10:15,1,1,Unknown,2,N,,,,
14/4/20,47a,46,4,66,Boat01,3F,3G,3F 3G,43,42,,6:30,1,1,Clippy,1,N,,,Clippy has ID tag on top of dorsal,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,7:49,2,1,Clippy,3,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,2,2,Clippy,0.5,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,10:34,3:08,1,1,Flat top,8,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,1,2,Flat top,1,Y,,,Reaction?,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,6:04,2,1,Flat top,7,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,2,2,Flat top,5,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,11:38,1,1,New tagged,3,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,1,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,1,3,New tagged,3,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,1,4,New tagged,1,Y,,,Reaction?,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,1,5,New tagged,3,N,D,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,1,6,New tagged,1,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,,1,7,New tagged,4,N,,,Different shark in area,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,14:05,2,1,New tagged,5,N,,,,
14/4/20,,46,4,66,Boat01,3F,3G,3F 3G,43,42,,10:38,1,1,Unknown,4,N,D,,,
14/4/20,48a,47,4,67,Boat01,3F,3G,3F 3G,43,42,10:51,4:00,1,1,New tagged,1,Y,,,Reaction?,
14/4/20,,47,4,67,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,3,N,D,,,
14/4/20,,47,4,67,Boat01,3F,3G,3F 3G,43,42,,7:58,1,1,Unknown,5,N,D,,Dived,
14/4/20,,47,4,67,Boat01,3F,3G,3F 3G,43,42,,11:55,1,1,Unknown,5,N,D,,,
14/4/20,,47,4,67,Boat01,3F,3G,3F 3G,43,42,,,1,2,Unknown,5,N,D,,,
14/4/20,,47,4,67,Boat01,3F,3G,3F 3G,43,42,,,2,3,Unknown,5,N,D,,,
14/4/20,49a,48,4,68,Control,3F,3G,3F 3G,43,42,,,1,1,Flat top,1,N,,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,11:25,1:30,1,1,New tagged,0,N,,,Touch,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,,1,2,New tagged,3,N,D,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,,1,3,New tagged,2,N,,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,,2,1,New tagged,5,N,,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,,2,2,New tagged,0,N,,6:00,Touch,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,1:40,1,1,Scar face,3,N,,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,,1,2,Scar face,6,N,,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,,1,3,Scar face,3,N,D,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,,1,4,Scar face,5,N,,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,3:00,1,1,Unknown,5,N,D,,,
14/4/20,,48,4,68,Control,3F,3G,3F 3G,43,42,,4:05,1,1,Unknown,2,N,,,,
14/4/20,50a,49,4,69,Boat01,3F,3G,3F 3G,43,42,,3:30,1,1,New tagged,2,N,D,,Kingy fishing,
14/4/20,,49,4,69,Boat01,3F,3G,3F 3G,43,42,11:33,0:15,1,1,Scar face,4,N,,,Deterrent next to marlin board,
14/4/20,,49,4,69,Boat01,3F,3G,3F 3G,43,42,,4:43,2,1,Scar face,3.5,N,,,,
14/4/20,,49,4,69,Boat01,3F,3G,3F 3G,43,42,,5:40,3,1,Scar face,0.5,Y,,,Reaction?,
14/4/20,,49,4,69,Boat01,3F,3G,3F 3G,43,42,,13:25,4,1,Scar face,6,N,,,Kingy caught,
14/4/20,51a,50,4,70,Control,3F,3G,3F 3G,43,42,11:56,0:30,1,1,Clippy,10,N,,,,
14/4/20,,50,4,70,Control,3F,3G,3F 3G,43,42,,,1,2,Clippy,1,N,,,,
14/4/20,,50,4,70,Control,3F,3G,3F 3G,43,42,,,1,3,Clippy,0,N,,,Touch,
14/4/20,,50,4,70,Control,3F,3G,3F 3G,43,42,,,1,4,Clippy,0.5,N,,,,
14/4/20,,50,4,70,Control,3F,3G,3F 3G,43,42,,1:57,2,1,Clippy,0.5,N,,,,
14/4/20,,50,4,70,Control,3F,3G,3F 3G,43,42,,3:11,3,1,Clippy,0.5,N,,,Tried to move Marshmellow,
14/4/20,,50,4,70,Control,3F,3G,3F 3G,43,42,,5:50,4,1,Clippy,0,N,,5:50,Touch,
14/4/20,,50,4,70,Control,3F,3G,3F 3G,43,42,,2:03,1,1,Flat top,5,N,,,,
14/4/20,52a,51,4,71,Boat01,3F,3G,3F 3G,43,42,,13:00,1,1,Clippy,0,N,,,Touch,
14/4/20,,51,4,71,Boat01,3F,3G,3F 3G,43,42,,9:15,1,1,New tagged,7,N,D,,,
14/4/20,,51,4,71,Boat01,3F,3G,3F 3G,43,42,,1:53,1,1,Scar face,7,N,,,Deterrent against boat and to side of boat whole trial. Kept trying to push it out.,
14/4/20,,51,4,71,Boat01,3F,3G,3F 3G,43,42,,,1,2,Scar face,8,N,,,,
14/4/20,,51,4,71,Boat01,3F,3G,3F 3G,43,42,,,1,3,Scar face,6,N,D,,,
14/4/20,,51,4,71,Boat01,3F,3G,3F 3G,43,42,,,1,4,Scar face,5,N,,,,
14/4/20,,51,4,71,Boat01,3F,3G,3F 3G,43,42,,13:30,2,1,Scar face,0,N,,,Touch,
14/4/20,53a,52,4,72,Control,3F,3G,3F 3G,43,42,4:20,0:30,1,1,Clippy,2.5,N,,,,
14/4/20,,52,4,72,Control,3F,3G,3F 3G,43,42,,,1,2,Clippy,3,N,,,,
14/4/20,,52,4,72,Control,3F,3G,3F 3G,43,42,,,1,3,Clippy,1.5,Y,,,Reaction?,
14/4/20,,52,4,72,Control,3F,3G,3F 3G,43,42,,1:57,2,1,Clippy,0,N,,1:57,Bait taken,
14/4/20,54a,53,4,73,Boat01,3F,3G,3F 3G,43,42,4:24,0:59,1,1,Clippy,1,N,,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,2,Clippy,1.5,Y,,,Reaction?,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,3,Clippy,4,N,,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,3:30,2,1,Clippy,3,N,,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,1,Marlin,5,N,D,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,2,Marlin,1.5,N,,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,3,Marlin,2.5,Y,,,Reaction?,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,4,Marlin,2,N,,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,5,Marlin,0,N,,,Touch,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,6,Marlin,1,N,,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,7,Marlin,1.5,Y,,,Reaction?,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,8,Marlin,1,Y,,,Reaction?,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,9,Marlin,1,N,,,,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,,1,10,Marlin,,Y,,,Reaction?,
14/4/20,,53,4,73,Boat01,3F,3G,3F 3G,43,42,,5:50,1,11,Marlin,0,N,,5:50,Touch,
14/4/20,55a,54,4,74,Control,3F,3G,3F 3G,43,42,5:52,0,1,1,Marlin,0.5,N,,,Lots of blood in water,
14/4/20,,54,4,74,Control,3F,3G,3F 3G,43,42,,,1,2,Marlin,0.5,N,,,Touch?,
14/4/20,,54,4,74,Control,3F,3G,3F 3G,43,42,,,1,3,Marlin,3,N,,,Tried to collect litter in water,
14/4/20,,54,4,74,Control,3F,3G,3F 3G,43,42,,,1,4,Marlin,0,N,,,Touch,
14/4/20,56a,55,4,75,Control,3F,3G,3F 3G,43,42,,3:00,1,1,Scar face,3.5,N,,,Possibly a new shark ,
14/4/20,,55,4,75,Control,3F,3G,3F 3G,43,42,,,1,2,Scar face,0.5,N,,,,
14/4/20,,55,4,75,Control,3F,3G,3F 3G,43,42,,,1,3,Scar face,0,N,,,Touch,
14/4/20,,55,4,75,Control,3F,3G,3F 3G,43,42,,,1,4,Scar face,3.5,N,,,,
14/4/20,,55,4,75,Control,3F,3G,3F 3G,43,42,,,1,5,Scar face,0,N,,3:50,Touch,
14/4/20,57a,56,4,76,Boat01,3F,3G,3F 3G,43,42,,8:20,1,1,Clippy,5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,9:56,2,1,Clippy,6,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,1,Clippy,4,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,2,Clippy,2,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,3,Clippy,3,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,4,Clippy,2,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,5,Clippy,2.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,5:00,0:26,1,1,New tagged,4,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,3,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,3,New tagged,1,Y,,,Reaction?,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,4,New tagged,1,Y,,,Reaction?,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,5,New tagged,1.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,6,New tagged,3,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,7,New tagged,2.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,8,New tagged,3,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,9,New tagged,5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,10,New tagged,2.5,Y,,,Reaction?,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,11,New tagged,2,N,D,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,12,New tagged,1.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,13,New tagged,0.5,N,,,Touch?,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,14,New tagged,3,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,15,New tagged,0.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,16,New tagged,2.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,17,New tagged,5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,1,18,New tagged,2,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,8:56,2,1,New tagged,4,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,2,2,New tagged,3.5,N,,,Darted away,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,10:40,3,1,New tagged,3,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,2,New tagged,5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,4,New tagged,3.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,3,5,New tagged,6,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,13:07,4,1,New tagged,3,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,4,2,New tagged,0.5,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,4,3,New tagged,1,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,4,4,New tagged,4,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,4,5,New tagged,2,Y,,,Reaction?,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,4,6,New tagged,0.5,Y,,,Reaction?,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,,4,7,New tagged,4,N,,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,7:25,1,1,Unknown,4,N,D,,,
14/4/20,,56,4,76,Boat01,3F,3G,3F 3G,43,42,,8:47,1,1,Unknown,5,N,D,,,
14/4/20,58a,57,4,77,Boat01,3F,3G,3F 3G,43,42,5:20,0:23,1,1,New tagged,4,N,,,,
14/4/20,,57,4,77,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,5,N,,,,
14/4/20,,57,4,77,Boat01,3F,3G,3F 3G,43,42,,,1,3,New tagged,0,N,,,Touch,
14/4/20,,57,4,77,Boat01,3F,3G,3F 3G,43,42,,,1,4,New tagged,0,N,,1:25,Touch,
14/4/20,59a,58,4,78,Control,3F,3G,3F 3G,43,42,5:23,0:20,1,1,New tagged,2,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,1,2,New tagged,3,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,2:44,2,1,New tagged,4,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,2,2,New tagged,3,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,2,3,New tagged,6.5,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,4:49,3,1,New tagged,4,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,3,2,New tagged,10,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,6:40,4,1,New tagged,4,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,4,2,New tagged,0.5,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,4,3,New tagged,4,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,4,4,New tagged,5,N,D,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,4,5,New tagged,3,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,4,6,New tagged,5,N,,,Near marlin board,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,4,7,New tagged,3.5,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,4,8,New tagged,5.5,N,,,Stereo pulled up to make way for shark,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,11:38,5,1,New tagged,4,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,5,2,New tagged,3,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,5,3,New tagged,4,N,,,,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,5,4,New tagged,0,N,,,Touch,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,,5,5,New tagged,0,N,,14:38,Bite,
14/4/20,,58,4,78,Control,3F,3G,3F 3G,43,42,,1:57,1,1,Unknown,10,N,,,,
14/4/20,60a,59,4,79,Boat01,3F,3G,3F 3G,43,42,,2:17,1,1,Marlin,6,N,,,May not be Marlin,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,4:36,1,1,Marlin,4.5,N,,,,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,5:40,0:00,1,1,New tagged,2,N,,,,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,1,N,,,,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,,1,3,New tagged,0,N,,,Touch,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,1:34,2,1,New tagged,1,N,,,,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,4:10,3,1,New tagged,3.5,N,,,,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,,3,2,New tagged,4,N,,,,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,5:12,4,1,New tagged,4,N,,,,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,,4,2,New tagged,0,N,,5:24,Touch,
14/4/20,,59,4,79,Boat01,3F,3G,3F 3G,43,42,,2:15,1,1,Unknown,4,N,,,,
14/4/20,61a,60,4,80,Control,3F,3G,3F 3G,43,42,,4:40,1,1,Clippy,0,N,,4:40,Bait taken. May not be on stereo as camera out of water for safety.,
14/4/20,,60,4,80,Control,3F,3G,3F 3G,43,42,5:46,4:14,1,1,New tagged,3,N,,,,
14/4/20,,60,4,80,Control,3F,3G,3F 3G,43,42,,,1,2,New tagged,3.5,N,,,Pulled stereo out ,
14/4/20,62a,61,4,81,Boat01,3F,3G,3F 3G,43,42,5:51,8:48,1,1,New tagged,5,N,,,,
14/4/20,,61,4,81,Boat01,3F,3G,3F 3G,43,42,,,1,2,New tagged,0,N,,,Touch,
14/4/20,,61,4,81,Boat01,3F,3G,3F 3G,43,42,,11:00,2,1,New tagged,10,N,,,,
14/4/20,,61,4,81,Boat01,3F,3G,3F 3G,43,42,,9:50,1,1,Unknown,10,N,,,,
14/4/20,,61,4,81,Boat01,3F,3G,3F 3G,43,42,,,1,1,Unknown,,N,,,,